Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
20000,1.3731378,-0.09944161,0.0045924764,0.021385826,0.0002990844,0.1996948,0.0009969785,998.05,0.25095018520951273,0.25095018520951273,1.0
30000,1.3814228,-0.026486525,0.017664822,0.016515117,0.00029849398,0.19949798,0.00099503,None,None,None,1.0
40000,1.3792639,-0.016764978,0.0055680955,0.01788865,0.0002978853,0.1992951,0.0009930215,999.0,0.5000002980232239,0.5000002980232239,1.0
50000,1.3278319,0.0034412662,0.015539552,0.017181387,0.00029729397,0.19909799,0.0009910701,None,None,None,1.0
60000,1.2548825,-0.009117045,0.009380745,0.018641587,0.0002966853,0.19889511,0.0009890615,999.0,0.5000002849847078,0.5000002849847078,1.0
70000,1.1218309,0.1175923,0.045176033,0.019355096,0.00029609396,0.19869798,0.0009871101,None,None,None,1.0
80000,0.9881377,0.2842298,0.047150306,0.020784637,0.0002954853,0.1984951,0.0009851016,999.0,5.000000525265932,5.000000525265932,1.0
90000,0.99101764,0.4950367,0.06309834,0.014735878,0.00029489395,0.19829798,0.0009831501,None,None,None,1.0
100000,0.8985468,0.6291174,0.06673834,0.021251177,0.00029428533,0.1980951,0.0009811416,999.0,8.500001197680831,8.500001197680831,1.0
110000,0.81907153,0.91406876,0.20687963,0.016895222,0.00029369394,0.19789799,0.0009791901,None,None,None,1.0
120000,0.8085384,1.0226606,0.065204956,0.0153321205,0.00029308532,0.1976951,0.0009771816,999.0,14.25000200793147,14.25000200793147,1.0
130000,0.76618075,1.3020701,0.2299423,0.025277533,0.00029249396,0.19749801,0.00097523007,None,None,None,1.0
140000,0.74401844,1.28287,0.06674486,0.023532676,0.0002918853,0.19729511,0.00097322155,999.0,15.250001644715667,15.250001644715667,1.0
150000,0.72084683,1.342584,0.26688248,0.015509062,0.00029129398,0.19709797,0.0009712701,None,None,None,1.0
160000,0.7621619,1.3923397,0.068670705,0.015256764,0.0002906853,0.1968951,0.0009692616,999.0,15.750002022832632,15.750002022832632,1.0
170000,0.7155293,1.4232447,0.16986607,0.02005589,0.00029009397,0.196698,0.0009673101,None,None,None,1.0
