Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,9.130871,-2.906459,0.9649141,0.029388772,0.00029965068,0.19988355,0.0004994295,998.625,-0.24962491914629936,-0.24962491914629936,1.0
20000,9.066454,-2.7019837,0.2749748,0.020155486,0.00029905266,0.19968422,0.00049845275,999.0,-0.2499998745818933,-0.2499998745818933,1.0
30000,8.913113,-1.6543589,0.23163486,0.017318334,0.00029845265,0.19948423,0.0004974727,999.0,1.2665987014770508e-07,1.2665987014770508e-07,1.0
40000,8.971117,-1.2941694,0.14803967,0.021466225,0.00029785268,0.19928423,0.00049649266,999.0,-0.08333324951430161,-0.08333324951430161,1.0
50000,9.014503,-0.5659924,0.15453947,0.020626828,0.0002972527,0.19908422,0.0004955127,999.0,-0.499999962747097,-0.499999962747097,1.0
60000,8.97396,-0.51481175,0.117606536,0.01995913,0.0002966527,0.19888422,0.0004945327,999.0,0.33333352332313854,0.33333352332313854,1.0
70000,9.005089,-0.33589408,0.13105845,0.019665102,0.0002960527,0.19868422,0.0004935527,999.0,-0.24999988451600075,-0.24999988451600075,1.0
80000,8.960651,0.95829463,0.14796916,0.022660255,0.0002954527,0.19848421,0.0004925727,999.0,0.1666667920847734,0.1666667920847734,1.0
90000,8.647625,-0.66233224,0.21964698,0.027442012,0.0002948527,0.19828422,0.0004915927,999.0,0.12500009592622519,0.12500009592622519,1.0
100000,8.792131,0.67049706,0.13944179,0.019897886,0.00029425268,0.19808422,0.00049061276,999.0,-0.0833332259207964,-0.0833332259207964,1.0
110000,8.988877,-0.023634655,0.0643687,0.023427196,0.0002936527,0.19788422,0.00048963266,999.0,-0.12499990221112967,-0.12499990221112967,1.0
120000,8.788787,0.85595995,0.19426264,0.020433323,0.00029305267,0.19768421,0.0004886527,999.0,0.4166669162611167,0.4166669162611167,1.0
130000,8.830174,-0.06642414,0.124614656,0.02389794,0.0002924527,0.19748423,0.00048767266,999.0,0.3750002244487405,0.3750002244487405,1.0
140000,8.838185,0.43904528,0.06402218,0.017967226,0.00029185266,0.19728422,0.00048669268,999.0,-0.41666661327083904,-0.41666661327083904,1.0
150000,8.765723,-0.34362957,0.20395938,0.01797341,0.00029125268,0.19708422,0.00048571266,999.0,1.5832483768463135e-07,1.5832483768463135e-07,1.0
160000,8.529106,0.79711926,0.22835778,0.015488161,0.00029065265,0.19688423,0.00048473268,999.0,0.3333335208396117,0.3333335208396117,1.0
170000,8.726266,-0.41132465,0.116542876,0.018743899,0.00029005267,0.19668423,0.00048375266,999.0,-0.24999993853271008,-0.24999993853271008,1.0
180000,8.944703,-0.22882593,0.09796198,0.017421085,0.00028945264,0.19648422,0.00048277268,999.0,0.2500001583248377,0.2500001583248377,1.0
190000,8.614799,0.060022764,0.09470233,0.02408374,0.00028885267,0.19628422,0.00048179267,999.0,-0.12499988730996847,-0.12499988730996847,1.0
200000,8.460347,-1.6360265,0.18189229,0.020682063,0.00028825266,0.19608422,0.00048081265,999.0,-0.1666665809849898,-0.1666665809849898,1.0
210000,8.451198,-0.21639039,0.06903252,0.017181423,0.0002876527,0.19588423,0.0004798327,999.0,-0.12499990966171026,-0.12499990966171026,1.0
220000,8.500464,-0.28504384,0.09914876,0.015328998,0.00028705268,0.19568422,0.0004788527,999.0,-0.16666659774879614,-0.16666659774879614,1.0
230000,8.5413885,-0.05893379,0.06892266,0.019300368,0.0002864527,0.19548424,0.00047787267,999.0,0.3750001722946763,0.3750001722946763,1.0
240000,8.71271,0.73818725,0.15741415,0.01682568,0.0002858527,0.19528422,0.0004768927,999.0,-0.41666657912234467,-0.41666657912234467,1.0
250000,8.4521055,-0.42806694,0.094799325,0.020254256,0.0002852527,0.19508421,0.00047591268,999.0,-0.4999999478459358,-0.4999999478459358,1.0
260000,8.458426,0.57776266,0.085386254,0.022177981,0.0002846527,0.19488423,0.00047493266,999.0,0.2500002073744933,0.2500002073744933,1.0
270000,8.287567,-1.1866611,0.1327632,0.017854895,0.0002840527,0.19468422,0.00047395265,999.0,0.12500006053596735,0.12500006053596735,1.0
280000,8.411527,-0.27674523,0.056836154,0.021874812,0.00028345268,0.19448423,0.00047297266,999.0,0.16666679767270884,0.16666679767270884,1.0
290000,8.0838,-0.82973,0.14043808,0.017622922,0.00028285268,0.19428422,0.00047199265,999.0,-0.2499998826533556,-0.2499998826533556,1.0
