Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
20000,1.3790808,0.107589595,0.017913964,0.012907657,0.0002990844,0.1996948,0.0009969785,998.05,-0.2490498751401901,-0.2490498751401901,1.0
30000,1.3844789,0.028912148,0.050742242,0.017417235,0.00029849398,0.19949798,0.00099503,None,None,None,1.0
40000,1.3785441,0.010939424,0.07510798,0.019933721,0.0002978853,0.1992951,0.0009930215,999.0,0.7500002771615982,0.7500002771615982,1.0
50000,1.3648202,0.06382433,0.30869642,0.016026767,0.00029729397,0.19909799,0.0009910701,None,None,None,1.0
60000,1.3020965,0.14298834,0.18467589,0.021636903,0.0002966853,0.19889511,0.0009890615,999.0,6.750001556053758,6.750001556053758,1.0
70000,1.2421414,0.39774618,0.5515918,0.018376619,0.00029609396,0.19869798,0.0009871101,None,None,None,1.0
80000,1.2334306,0.5127004,0.333451,0.025308024,0.0002954853,0.1984951,0.0009851016,999.0,14.500003147870302,14.500003147870302,1.0
90000,1.1985028,0.82090986,0.5534114,0.02336982,0.00029489395,0.19829798,0.0009831501,None,None,None,1.0
100000,1.1648982,0.6436823,0.16164573,0.017693147,0.00029428533,0.1980951,0.0009811416,999.0,11.500002468004823,11.500002468004823,1.0
110000,1.1869047,1.1574569,0.8191731,0.025610277,0.00029369394,0.19789799,0.0009791901,None,None,None,1.0
120000,1.1520425,0.7224347,0.15626249,0.020110263,0.00029308532,0.1976951,0.0009771816,999.0,14.750003153458238,14.750003153458238,1.0
130000,1.1166778,1.1882961,0.7800911,0.01710619,0.00029249396,0.19749801,0.00097523007,None,None,None,1.0
140000,1.0711792,0.56989896,0.132697,0.018883893,0.0002918853,0.19729511,0.00097322155,999.0,12.500002676993608,12.500002676993608,1.0
150000,1.1148459,1.1110994,0.9038081,0.024265384,0.00029129398,0.19709797,0.0009712701,None,None,None,1.0
160000,1.0360876,0.6795277,0.22564979,0.0223683,0.0002906853,0.1968951,0.0009692616,999.0,16.750002877414225,16.750002877414225,1.0
170000,1.0739783,1.2602706,0.9840598,0.018266542,0.00029009397,0.196698,0.0009673101,None,None,None,1.0
180000,1.0440922,0.6558707,0.15181127,0.013007226,0.0002894853,0.1964951,0.0009653016,999.0,15.750002632290125,15.750002632290125,1.0
190000,1.0348347,1.2756175,0.7474858,0.01886555,0.00028889396,0.19629796,0.0009633501,None,None,None,1.0
200000,0.99777913,0.48782265,0.1104362,0.015624428,0.0002882853,0.1960951,0.0009613416,999.0,12.000002545490862,12.000002545490862,1.0
210000,0.914614,1.2420696,1.1807963,0.014946207,0.00028769395,0.19589798,0.0009593901,None,None,None,1.0
220000,0.9586083,0.54512376,0.12312704,0.017295066,0.00028708534,0.19569512,0.0009573816,999.0,15.250003526732325,15.250003526732325,1.0
230000,0.9683416,0.94935024,0.83023936,0.017406985,0.00028649395,0.19549799,0.0009554301,None,None,None,1.0
240000,0.8593947,0.27834305,0.066709794,0.018185783,0.00028588533,0.19529511,0.00095342164,999.0,10.000002426281572,10.000002426281572,1.0
250000,0.91730887,1.1339465,0.8821254,0.023809051,0.00028529394,0.19509798,0.0009514701,None,None,None,1.0
260000,0.8897224,0.52384454,0.17585534,0.023783538,0.00028468535,0.1948951,0.0009494616,999.0,17.25000300221145,17.25000300221145,1.0
270000,0.84934056,1.2882698,0.9545322,0.01848573,0.00028409393,0.19469798,0.0009475101,None,None,None,1.0
280000,0.86295027,0.51400477,0.114036344,0.022414159,0.00028348534,0.1944951,0.00094550167,999.0,15.000002800300717,15.000002800300717,1.0
290000,0.8108916,1.0252123,0.8116939,0.024019614,0.00028289398,0.19429798,0.00094355014,None,None,None,1.0
300000,0.87778753,0.56864095,0.14086543,0.01834502,0.00028228533,0.1940951,0.0009415416,999.0,13.250003023445606,13.250003023445606,1.0
310000,0.8406718,1.2760175,1.1504797,0.023876205,0.00028169397,0.193898,0.0009395901,None,None,None,1.0
320000,0.8687506,0.5942707,0.16296065,0.017282303,0.00028108532,0.19369511,0.00093758164,999.0,15.750003312155604,15.750003312155604,1.0
330000,0.8104116,1.0101359,0.73566276,0.015769163,0.00028049396,0.19349797,0.0009356301,None,None,None,1.0
340000,0.54539764,0.40240994,0.085518636,0.019931624,0.0002798853,0.19329509,0.00093362154,999.0,10.250002295896412,10.250002295896412,1.0
350000,0.53572863,1.1366041,0.91168326,0.017765956,0.00027929398,0.193098,0.00093167013,None,None,None,1.0
360000,0.58275616,0.39571333,0.07217534,0.0155457975,0.0002786853,0.1928951,0.00092966156,999.0,13.250002500414848,13.250002500414848,1.0
370000,0.5582024,1.1069162,1.0744299,0.0229142,0.00027809397,0.19269796,0.00092771015,None,None,None,1.0
380000,0.49548984,0.20200594,0.07201578,0.02183291,0.0002774853,0.19249511,0.0009257016,999.0,12.500002631172539,12.500002631172539,1.0
390000,0.3554608,0.8488621,0.81542474,0.010960609,0.00027689396,0.192298,0.00092375017,None,None,None,1.0
400000,0.37669283,0.31987283,0.09051303,0.022828916,0.00027628534,0.19209512,0.0009217416,999.0,11.750002630800008,11.750002630800008,1.0
410000,0.39633548,1.0389897,1.1304005,0.019257087,0.00027569395,0.19189799,0.00091979007,None,None,None,1.0
420000,0.33759028,0.27129975,0.057085373,0.019751858,0.00027508533,0.19169511,0.0009177816,999.0,13.500002218782901,13.500002218782901,1.0
