Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,9.68476,-0.14720003,0.028276494,0.022826854,0.00029965068,0.19988355,0.0009988473,998.625,-4.4981246292591095,-4.4981246292591095,1.0
20000,9.641237,-0.29696,0.011100809,0.018360918,0.00029905266,0.19968422,0.0009968738,999.0,-3.916666202247143,-3.916666202247143,1.0
30000,9.524157,-0.3150446,0.015583085,0.017915692,0.00029845265,0.19948423,0.0009948938,999.0,-3.1249993667006493,-3.1249993667006493,1.0
40000,9.38037,-0.34341377,0.010970657,0.01773733,0.00029785268,0.19928423,0.0009929137,999.0,-3.3333325559894242,-3.3333325559894242,1.0
50000,9.352774,-0.3232752,0.016704448,0.01862475,0.0002972527,0.19908422,0.0009909337,999.0,-2.874999091029167,-2.874999091029167,1.0
60000,9.254077,-0.32902503,0.01260039,0.01796261,0.0002966527,0.19888422,0.0009889537,999.0,-3.249999170502027,-3.249999170502027,1.0
70000,9.150306,-0.34363365,0.014846105,0.025612418,0.0002960527,0.19868422,0.0009869739,999.0,-3.2499991953372955,-3.2499991953372955,1.0
80000,8.912855,-0.34732217,0.014989045,0.022588491,0.0002954527,0.19848421,0.0009849938,999.0,-2.833332364757856,-2.833332364757856,1.0
90000,8.83796,-0.33482456,0.014333023,0.018947408,0.0002948527,0.19828422,0.0009830139,999.0,-3.749999463558197,-3.749999463558197,1.0
100000,8.760458,-0.3332164,0.01760601,0.021188261,0.00029425268,0.19808422,0.0009810338,999.0,-2.249998884896437,-2.249998884896437,1.0
110000,8.551295,-0.3403904,0.015188428,0.017032865,0.0002936527,0.19788422,0.0009790538,999.0,-3.2499991841614246,-3.2499991841614246,1.0
120000,8.37217,-0.29694188,0.016977923,0.018737007,0.00029305267,0.19768421,0.0009770738,999.0,-2.3333322927355766,-2.3333322927355766,1.0
