Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
20000,1.3734276,0.06043016,0.056477476,0.019892536,0.0002990844,0.1996948,0.0009969785,998.05,-0.24904977940022946,-0.24904977940022946,1.0
30000,1.3696889,-0.035037953,0.101715624,0.013077716,0.00029849398,0.19949798,0.00099503,None,None,None,1.0
40000,1.3431484,-0.041199934,0.052424718,0.01684413,0.0002978853,0.1992951,0.0009930215,999.0,0.5000004384666681,0.5000004384666681,1.0
50000,1.3066127,-0.08228243,0.06122151,0.023377566,0.00029729397,0.19909799,0.0009910701,None,None,None,1.0
60000,1.2202047,-0.10033885,0.066363506,0.01626488,0.0002966853,0.19889511,0.0009890615,999.0,-0.24999965503811836,-0.24999965503811836,1.0
70000,1.128726,-0.14135346,0.085855804,0.021435296,0.00029609396,0.19869798,0.0009871101,None,None,None,1.0
80000,1.1178229,-0.08002993,0.066275746,0.018530862,0.0002954853,0.1984951,0.0009851016,999.0,0.3750002827495337,0.3750002827495337,1.0
90000,1.0388995,0.20238356,0.1994033,0.018318148,0.00029489395,0.19829798,0.0009831501,None,None,None,1.0
100000,0.93390715,0.20757452,0.11135118,0.019962648,0.00029428533,0.1980951,0.0009811416,999.0,2.625000945106149,2.625000945106149,1.0
110000,0.8991942,0.10942982,0.15540113,0.022618884,0.00029369394,0.19789799,0.0009791901,None,None,None,1.0
120000,0.79010737,0.118921794,0.1246959,0.015612483,0.00029308532,0.1976951,0.0009771816,999.0,3.125001035630703,3.125001035630703,1.0
130000,0.60980767,0.4638667,0.27509603,0.02377366,0.00029249396,0.19749801,0.00097523007,None,None,None,1.0
140000,0.5696356,0.1671777,0.10260147,0.018108586,0.0002918853,0.19729511,0.00097322155,999.0,3.625001310557127,3.625001310557127,1.0
150000,0.5895533,0.6044915,0.41670373,0.015209814,0.00029129398,0.19709797,0.0009712701,None,None,None,1.0
160000,0.5896739,0.4997431,0.121619284,0.021374151,0.0002906853,0.1968951,0.0009692616,999.0,7.2500020284205675,7.2500020284205675,1.0
170000,0.697024,0.6670327,0.408718,0.023632819,0.00029009397,0.196698,0.0009673101,None,None,None,1.0
180000,0.6539006,0.39694706,0.13606523,0.011631838,0.0002894853,0.1964951,0.0009653016,999.0,6.125001820549369,6.125001820549369,1.0
190000,0.6710916,0.70022607,0.44210854,0.027282981,0.00028889396,0.19629796,0.0009633501,None,None,None,1.0
200000,0.54013467,0.487193,0.12516107,0.01656457,0.0002882853,0.1960951,0.0009613416,999.0,8.750002359226347,8.750002359226347,1.0
210000,0.453208,1.2599677,0.55270004,0.022506267,0.00028769395,0.19589798,0.0009593901,None,None,None,1.0
220000,0.33835316,0.655516,0.14912288,0.020823572,0.00028708534,0.19569512,0.0009573816,999.0,10.000002101436257,10.000002101436257,1.0
230000,0.416564,1.0958527,0.68985516,0.02650974,0.00028649395,0.19549799,0.0009554301,None,None,None,1.0
240000,0.37454477,0.40978226,0.14236723,0.019014759,0.00028588533,0.19529511,0.00095342164,999.0,10.625002655759454,10.625002655759454,1.0
250000,0.36679256,1.3878682,0.66782564,0.023475269,0.00028529394,0.19509798,0.0009514701,None,None,None,1.0
260000,0.32552174,0.530321,0.11736937,0.022705441,0.00028468535,0.1948951,0.0009494616,999.0,12.750002992898226,12.750002992898226,1.0
270000,0.27356538,0.7211124,0.38040838,0.023410508,0.00028409393,0.19469798,0.0009475101,None,None,None,1.0
280000,0.22909042,0.14005145,0.21217594,0.015289919,0.00028348534,0.1944951,0.00094550167,999.0,9.875002447515726,9.875002447515726,1.0
290000,0.20961954,1.0706499,0.4897561,0.023803882,0.00028289398,0.19429798,0.00094355014,None,None,None,1.0
