Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
7060000,0.11351582,2.510679,0.10094776,0.024874326,8.833051e-05,0.12944348,3.6499136e-05,999.0,13.220001680850983,13.220001680850983,1.0
7070000,0.10312452,2.6285496,None,None,None,None,None,None,None,None,1.0
7080000,0.08541518,2.3946826,0.15803953,0.022571873,8.768614e-05,0.12922868,3.6305806e-05,999.0,12.583335208396116,12.583335208396116,1.0
7090000,0.092530265,2.4709213,None,None,None,None,None,None,11.156251672655344,11.156251672655344,1.0
7100000,0.04878592,1.8900241,0.12906362,0.021377848,8.7060434e-05,0.12902012,3.611811e-05,999.0,15.000002473592758,15.000002473592758,1.0
7110000,0.0659688,1.9846148,None,None,None,None,None,999.0,13.263159998153386,13.263159998153386,1.0
7120000,0.05952615,2.3549354,0.14403987,0.023274567,8.643548e-05,0.12881182,3.5930625e-05,None,12.500000886619091,12.500000886619091,1.0
7130000,0.047829077,2.1690178,None,None,None,None,None,999.0,21.000000715255737,21.000000715255737,1.0
7140000,0.07551627,2.2219663,0.09468042,0.025942806,8.581054e-05,0.12860347,3.5743145e-05,999.0,13.666668476881805,13.666668476881805,1.0
7150000,0.082718045,2.493574,None,None,None,None,None,None,None,None,1.0
7160000,0.10042597,2.188714,None,None,None,None,None,999.0,19.00000309944153,19.00000309944153,1.0
7170000,0.09658677,2.2766473,0.15150945,0.023173122,8.5166124e-05,0.12838867,3.5549805e-05,999.0,13.444445485318148,13.444445485318148,1.0
7180000,0.098494366,2.3847737,None,None,None,None,None,None,None,None,1.0
7190000,0.10056599,2.0572827,0.14352687,0.0207938,8.454044e-05,0.12818012,3.5362107e-05,999.0,11.666668315728506,11.666668315728506,1.0
7200000,0.08197158,2.401029,None,None,None,None,None,999.0,10.640001380443573,10.640001380443573,1.0
7210000,0.060394358,2.3837547,0.14696822,0.023564935,8.391547e-05,0.12797178,3.5174624e-05,None,None,None,1.0
7220000,0.07006292,2.1612568,None,None,None,None,None,999.0,14.75000168879827,14.75000168879827,1.0
7230000,0.054082338,2.6073184,0.12755363,0.024145497,8.329051e-05,0.12776348,3.4987144e-05,None,10.906251581385732,10.906251581385732,1.0
7240000,0.048937563,2.3884358,None,None,None,None,None,999.0,14.000002413988113,14.000002413988113,1.0
7250000,0.048515156,2.362897,0.12487949,0.028061688,8.264613e-05,0.12754868,3.479381e-05,999.0,14.105265372677854,14.105265372677854,1.0
7260000,0.095667705,2.4984589,None,None,None,None,None,None,12.875001940876245,12.875001940876245,1.0
7270000,0.04611802,2.350417,0.1745393,0.022101352,8.202046e-05,0.12734014,3.4606106e-05,999.0,21.0000037252903,21.0000037252903,1.0
7280000,0.063524276,2.348359,None,None,None,None,None,999.0,13.037038778817212,13.037038778817212,1.0
7290000,0.06626856,2.4138215,0.1708332,0.026805831,8.1395476e-05,0.12713182,3.4418623e-05,None,None,None,1.0
