Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
20000,1.3824718,-0.5675859,0.16755976,0.017844727,0.00029967743,0.10000001,9.990322e-05,998.0357142857143,1.3645456297831102,1.3645456297831102,1.0
30000,1.379196,-0.7918189,0.049385935,0.019729454,0.0002992777,0.1,9.978331e-05,None,2.206882979939966,2.206882979939966,1.0
40000,1.3809881,-1.1500549,0.0699414,0.015957737,0.0002988536,0.1,9.9656085e-05,None,None,None,1.0
50000,1.3818715,-1.156949,None,None,None,None,None,999.0,0.6333335936069489,0.6333335936069489,1.0
60000,1.3821505,-0.8704971,0.05791896,0.014899065,0.00029843798,0.1,9.9531375e-05,None,1.1538467040428748,1.1538467040428748,1.0
70000,1.3803731,-0.59838563,0.08514312,0.013694076,0.0002980136,0.1,9.94041e-05,None,None,None,1.0
80000,1.3773608,-0.9304571,None,None,None,None,None,999.0,2.736842713857952,2.736842713857952,1.0
90000,1.3658916,-1.2751577,0.054140497,0.016082816,0.00029759796,0.1,9.927937e-05,None,2.00000043047799,2.00000043047799,1.0
100000,1.3684087,-1.0620215,0.12916286,0.01460969,0.00029717365,0.1,9.915208e-05,999.0,3.0000005960464478,3.0000005960464478,1.0
110000,1.3823215,-1.1643999,0.09586262,0.01607398,0.00029675793,0.1,9.9027384e-05,999.0,1.5500004053115846,1.5500004053115846,1.0
120000,1.3825665,-0.8882724,None,None,None,None,None,None,-1.0000000596046448,-1.0000000596046448,1.0
130000,1.3818693,-0.6407215,0.05483814,0.018532922,0.00029633366,0.1,9.8900084e-05,999.0,-0.49999961256980896,-0.49999961256980896,1.0
140000,1.3849839,-0.7531517,0.04333251,0.018790578,0.00029591794,0.1,9.8775374e-05,999.0,2.1666673024495444,2.1666673024495444,1.0
150000,1.3844846,-0.73230493,None,None,None,None,None,None,None,None,1.0
160000,1.3819885,-0.6107751,0.029392382,0.015511779,0.00029549364,0.1,9.8648095e-05,999.0,0.13636410236358643,0.13636410236358643,1.0
170000,1.3728597,-0.7689574,0.020590642,0.016071625,0.00029507795,0.1,9.852337e-05,None,0.11764724815593046,0.11764724815593046,1.0
180000,1.3708085,-0.7534131,0.024173792,0.012931612,0.0002946536,0.1,9.839608e-05,None,None,None,1.0
190000,1.3707532,-0.803884,None,None,None,None,None,999.0,0.5666670799255371,0.5666670799255371,1.0
200000,1.3820709,-0.7470846,0.044780824,0.022872336,0.00029423795,0.1,9.827138e-05,None,-0.11538414542491619,-0.11538414542491619,1.0
210000,1.3805047,-0.6356317,0.03838522,0.014310908,0.00029381362,0.1,9.814408e-05,None,None,None,1.0
220000,1.380726,-0.66959965,None,None,None,None,None,999.0,1.3947376922557229,1.3947376922557229,1.0
230000,1.3734549,-0.6235315,0.035361633,0.014742947,0.00029339793,0.1,9.801939e-05,None,0.16666728258132935,0.16666728258132935,1.0
240000,1.3710914,-0.89770716,0.04525493,0.018811278,0.00029297362,0.1,9.7892094e-05,999.0,3.0000007152557373,3.0000007152557373,1.0
250000,1.376544,-0.76316774,0.033911616,0.017858485,0.0002925579,0.1,9.776737e-05,999.0,1.5250005066394805,1.5250005066394805,1.0
260000,1.3777405,-0.8533106,None,None,None,None,None,None,0.5000002980232239,0.5000002980232239,1.0
270000,1.3761077,-0.5739116,0.031437438,0.015924497,0.00029213363,0.1,9.764009e-05,999.0,-1.0000000596046448,-1.0000000596046448,1.0
280000,1.3752291,-0.40957278,0.036150776,0.011910607,0.00029171797,0.1,9.751538e-05,999.0,2.5000005960464478,2.5000005960464478,1.0
290000,1.3757993,-0.46643886,None,None,None,None,None,None,None,None,1.0
300000,1.3725892,-0.28472346,0.04362024,0.01758193,0.0002912936,0.1,9.738808e-05,999.0,3.2727282372387974,3.2727282372387974,1.0
310000,1.3690592,-0.25433165,0.02570462,0.019923147,0.00029087797,0.1,9.7263386e-05,None,1.3823532619897057,1.3823532619897057,1.0
320000,1.3715687,-0.20613332,0.026203115,0.02103459,0.0002904536,0.1,9.713609e-05,None,None,None,1.0
330000,1.3752518,-0.19605091,None,None,None,None,None,999.0,1.2000005304813386,1.2000005304813386,1.0
340000,1.3744265,-0.23049667,0.030026184,0.013768261,0.00029003795,0.1,9.701137e-05,None,2.115385142656473,2.115385142656473,1.0
350000,1.3699728,-0.33657205,0.03541358,0.016535876,0.00028961358,0.1,9.688409e-05,None,None,None,1.0
360000,1.3713647,-0.12709965,None,None,None,None,None,999.0,1.9210530770452399,1.9210530770452399,1.0
370000,1.3791904,-0.21165764,0.023744265,0.014965458,0.00028919795,0.1,9.675938e-05,None,2.5555560522609286,2.5555560522609286,1.0
380000,1.3805797,-0.25837427,0.025572391,0.011924428,0.00028877365,0.1,9.663208e-05,999.0,2.000000298023224,2.000000298023224,1.0
390000,1.3656162,-0.24693199,0.015222432,0.016433243,0.00028835793,0.1,9.6507385e-05,999.0,1.2500004127621651,1.2500004127621651,1.0
400000,1.3597664,-0.52475107,None,None,None,None,None,None,1.5000002980232239,1.5000002980232239,1.0
410000,1.3582004,-0.15406588,0.058767676,0.021142656,0.00028793362,0.1,9.638009e-05,999.0,5.000000953674316,5.000000953674316,1.0
420000,1.3709714,-0.56465733,0.035580333,0.012761872,0.00028751793,0.1,9.625537e-05,999.0,0.6666669944922129,0.6666669944922129,1.0
430000,1.3707063,-0.35026103,None,None,None,None,None,None,None,None,1.0
440000,1.3656712,-0.33080512,0.040124994,0.010809675,0.00028709363,0.1,9.612809e-05,999.0,1.4545462944290855,1.4545462944290855,1.0
450000,1.3507706,-0.36987734,0.014052462,0.020977747,0.00028667794,0.1,9.600338e-05,None,1.1176475339076097,1.1176475339076097,1.0
460000,1.3551582,-0.032494064,0.03582354,0.020294895,0.00028625363,0.1,9.587608e-05,None,None,None,1.0
470000,1.3533956,-0.13296637,None,None,None,None,None,999.0,2.333333873748779,2.333333873748779,1.0
480000,1.373295,0.020480895,0.020511797,0.017032536,0.00028583792,0.1,9.5751384e-05,None,0.8076925506958594,0.8076925506958594,1.0
490000,1.3700671,0.015456627,0.019383028,0.010610109,0.00028541364,0.1,9.562409e-05,None,None,None,1.0
500000,1.3689687,0.006823606,None,None,None,None,None,999.0,-0.05263126994434156,-0.05263126994434156,1.0
510000,1.3627486,-0.0081947865,0.008917137,0.01264463,0.00028499792,0.1,9.549937e-05,None,0.11111136277516682,0.11111136277516682,1.0
520000,1.3581797,-0.11852628,0.020698115,0.019096788,0.00028457365,0.1,9.537209e-05,999.0,0.5000004172325134,0.5000004172325134,1.0
530000,1.3663756,0.0021996628,0.022499593,0.016229067,0.00028415798,0.1,9.524738e-05,999.0,0.8250002950429917,0.8250002950429917,1.0
540000,1.3627473,0.21312049,None,None,None,None,None,None,2.000000447034836,2.000000447034836,1.0
