Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
30000,0.82641923,9.055776,5.714495,0.047754366,9.9793906e-05,0.10000001,0.0009979598,998.0357142857143,1.000964690532003,1.000964690532003,1.0
40000,0.8171351,3.0786839,9.286625,0.01656766,9.969468e-05,0.1,0.0009969772,None,None,None,1.0
50000,0.8116487,2.5698879,1.6692936,0.015714126,9.9587145e-05,0.10000001,0.0009959127,None,None,None,1.0
60000,0.7638195,1.5609314,1.2832355,0.008397347,9.947964e-05,0.10000001,0.0009948482,999.0,1.1250005681067705,1.1250005681067705,1.0
70000,0.7263702,0.2294051,4.897583,0.02518335,9.9378834e-05,0.1,0.0009938505,None,None,None,1.0
80000,0.7049852,-1.0789798,2.8882866,0.016431596,9.927131e-05,0.10000001,0.000992786,None,None,None,1.0
90000,0.6498527,2.271912,1.3090425,0.016363988,9.91686e-05,0.10000001,0.0009917691,999.0,1.5000004544854164,1.5000004544854164,1.0
100000,0.5377063,4.0555983,3.1502569,0.012707999,9.906301e-05,0.10000001,0.0009907235,None,None,None,1.0
110000,0.54946285,3.3558254,0.87880266,0.02380505,9.895547e-05,0.10000001,0.000989659,999.0,2.555556178920799,2.555556178920799,1.0
120000,0.7424911,3.3114598,2.1588986,0.01242207,9.8854674e-05,0.1,0.0009886613,None,-0.10526311005416669,-0.10526311005416669,1.0
130000,0.7049127,2.8521898,0.3798647,0.017817063,9.874717e-05,0.10000001,0.0009875968,None,None,None,1.0
140000,0.7019999,1.677226,0.21588655,0.013473322,9.863963e-05,0.10000001,0.0009865324,999.0,1.500000562518835,1.500000562518835,1.0
150000,0.66113865,5.627621,1.8557577,0.014232326,9.8538825e-05,0.1,0.0009855346,None,None,None,1.0
160000,0.6805091,5.643185,1.3028855,0.012620662,9.843134e-05,0.10000001,0.0009844702,None,None,None,1.0
170000,0.66091377,5.087959,1.5440171,0.02036206,9.832858e-05,0.10000001,0.0009834532,999.0,0.1250001434236765,0.1250001434236765,1.0
180000,0.565566,1.9276965,1.6597102,0.025720209,9.822299e-05,0.10000001,0.0009824076,None,None,None,1.0
190000,0.56883425,0.8282798,0.29228538,0.014951423,9.8115444e-05,0.10000001,0.0009813431,None,None,None,1.0
200000,0.7220795,1.8978045,1.4574069,0.023992384,9.801468e-05,0.1,0.0009803454,999.0,0.7500002924352884,0.7500002924352884,1.0
210000,0.7532845,3.503164,0.8735808,0.01390171,9.790715e-05,0.10000001,0.0009792809,None,None,None,1.0
220000,0.76153547,3.0513868,None,None,None,None,None,None,None,None,1.0
