Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
20000,1.3685123,-0.02298425,0.0027182945,0.019366095,0.0002990844,0.1996948,0.0009969785,998.05,-0.9990500308573246,-0.9990500308573246,1.0
30000,1.3739791,-0.07139964,0.036191586,0.023367928,0.00029849398,0.19949798,0.00099503,None,None,None,1.0
40000,1.3814831,-0.040202424,0.04863782,0.024592,0.0002978853,0.1992951,0.0009930215,999.0,-0.3749998494982719,-0.3749998494982719,1.0
50000,1.3756409,-0.055928003,0.11570986,0.020033875,0.00029729397,0.19909799,0.0009910701,None,None,None,1.0
60000,1.3353602,-0.014229985,0.07499268,0.02472563,0.0002966853,0.19889511,0.0009890615,999.0,1.0000004693865776,1.0000004693865776,1.0
70000,1.29986,0.041094497,0.14259696,0.017517252,0.00029609396,0.19869798,0.0009871101,None,None,None,1.0
80000,1.182812,0.07548313,0.15500751,0.016558254,0.0002954853,0.1984951,0.0009851016,999.0,2.875000700354576,2.875000700354576,1.0
90000,1.015813,0.08165828,0.34622964,0.023626415,0.00029489395,0.19829798,0.0009831501,None,None,None,1.0
100000,0.91275114,-0.0065932353,0.20279875,0.022377642,0.00029428533,0.1980951,0.0009811416,999.0,6.625001366809011,6.625001366809011,1.0
110000,0.83851904,0.36995825,0.64872223,0.016145872,0.00029369394,0.19789799,0.0009791901,None,None,None,1.0
120000,0.81356764,0.5520671,0.61533725,0.016804565,0.00029308532,0.1976951,0.0009771816,999.0,12.50000325590372,12.50000325590372,1.0
130000,0.74589205,1.0125496,0.5921739,0.023819814,0.00029249396,0.19749801,0.00097523007,None,None,None,1.0
140000,0.73920476,0.95152134,0.4118349,0.022106629,0.0002918853,0.19729511,0.00097322155,999.0,13.000003230199217,13.000003230199217,1.0
150000,0.63937813,1.0647119,0.7230907,0.019086203,0.00029129398,0.19709797,0.0009712701,None,None,None,1.0
160000,0.589521,1.1405189,0.3693618,0.025201265,0.0002906853,0.1968951,0.0009692616,999.0,14.000003415718675,14.000003415718675,1.0
170000,0.52666515,1.2199875,0.65413827,0.023044368,0.00029009397,0.196698,0.0009673101,None,None,None,1.0
180000,0.5595938,0.7967164,0.19385418,0.02165346,0.0002894853,0.1964951,0.0009653016,999.0,12.000003520026803,12.000003520026803,1.0
190000,0.58161056,1.147791,0.6894436,0.008453377,0.00028889396,0.19629796,0.0009633501,None,None,None,1.0
200000,0.5617702,1.12422,0.3725291,0.021505449,0.0002882853,0.1960951,0.0009613416,999.0,14.375003032758832,14.375003032758832,1.0
210000,0.54574305,1.2400386,0.5084089,0.014468261,0.00028769395,0.19589798,0.0009593901,None,None,None,1.0
220000,0.5604995,0.99736184,0.24964857,0.014311319,0.00028708534,0.19569512,0.0009573816,999.0,11.500002900511026,11.500002900511026,1.0
230000,0.5362533,1.208949,0.7242487,0.017763285,0.00028649395,0.19549799,0.0009554301,None,None,None,1.0
240000,0.479887,0.9641916,0.1989276,0.020424526,0.00028588533,0.19529511,0.00095342164,999.0,15.750003214552999,15.750003214552999,1.0
250000,0.47685152,1.3195893,0.7594808,0.018088987,0.00028529394,0.19509798,0.0009514701,None,None,None,1.0
260000,0.41502124,0.800215,0.18648829,0.02393808,0.00028468535,0.1948951,0.0009494616,999.0,15.500003492832183,15.500003492832183,1.0
270000,0.35865864,1.1646354,0.58562297,0.016808005,0.00028409393,0.19469798,0.0009475101,None,None,None,1.0
280000,0.33030355,0.82877564,0.19015022,0.02274991,0.00028348534,0.1944951,0.00094550167,999.0,14.875003787502646,14.875003787502646,1.0
290000,0.32179567,1.223264,0.59877306,0.0155042885,0.00028289398,0.19429798,0.00094355014,None,None,None,1.0
300000,0.3281933,0.9649687,0.28003907,0.019143607,0.00028228533,0.1940951,0.0009415416,999.0,14.750003038346767,14.750003038346767,1.0
