Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
30000,0.43657407,-19.450937,11.867267,0.01334915,9.978495e-05,0.1,0.0009978712,998.0357142857143,2.0009647166090354,2.0009647166090354,1.0
40000,0.3906239,-23.109978,52.17411,0.016023343,9.966908e-05,0.10000001,0.0009967239,None,None,None,1.0
50000,0.42919785,-13.761063,22.01457,0.02089641,9.95769e-05,0.1,0.0009958113,999.0,1.4901161193847656e-07,1.4901161193847656e-07,1.0
60000,0.5150309,-19.787804,30.922035,0.006887545,9.945883e-05,0.10000001,0.0009946424,999.0,0.5384619602790246,0.5384619602790246,1.0
70000,0.48036358,-7.2420263,25.87414,0.0130625935,9.93686e-05,0.1,0.0009937491,None,None,None,1.0
80000,0.4827707,-10.920717,9.694563,0.013363527,9.9245706e-05,0.1,0.0009925326,999.0,-1.0000000596046448,-1.0000000596046448,1.0
90000,0.47895053,-9.774306,12.4129305,0.018198477,9.9160265e-05,0.1,0.0009916868,None,0.5555558784140481,0.5555558784140481,1.0
100000,0.47323203,-14.3379755,7.848644,0.016967664,9.9037396e-05,0.1,0.0009904703,None,None,None,1.0
110000,0.50968313,-14.085397,4.9057603,0.01203642,9.894523e-05,0.1,0.000989558,999.0,0.5000002470455671,0.5000002470455671,1.0
120000,0.35565844,-7.9270988,7.827235,0.0216498,9.8829056e-05,0.10000001,0.0009884079,None,1.277778102291955,1.277778102291955,1.0
130000,0.34527856,-7.579264,3.7156775,0.0070933695,9.873692e-05,0.1,0.0009874954,None,None,None,1.0
140000,0.4242888,-4.046331,3.4357579,0.0136121325,9.861882e-05,0.10000001,0.0009863265,999.0,1.5000003948807716,1.5000003948807716,1.0
150000,0.42425656,-10.828954,7.386785,0.017589752,9.852858e-05,0.1,0.0009854332,None,None,None,1.0
160000,0.4272339,-8.983294,4.3650384,0.013638143,9.840572e-05,0.1,0.0009842166,None,None,None,1.0
170000,0.42674038,-8.431544,2.9243069,0.016654415,9.832028e-05,0.1,0.0009833706,999.0,1.3750004917383194,1.3750004917383194,1.0
180000,0.37941507,-8.333604,None,None,None,None,None,None,None,None,1.0
190000,0.4025047,-3.1106603,4.4853187,0.016538851,9.815131e-05,0.1,0.000981698,999.0,-1.0000000596046448,-1.0000000596046448,1.0
200000,0.43478322,-7.0630426,None,None,None,None,None,999.0,-0.32692289581665623,-0.32692289581665623,1.0
210000,0.36508268,-6.0542984,4.4641867,0.019972265,9.798908e-05,0.10000001,0.000980092,None,None,None,1.0
220000,0.3886222,-6.9151773,3.272196,0.016178826,9.789691e-05,0.1,0.0009791795,999.0,-0.2999998301267624,-0.2999998301267624,1.0
230000,0.48753604,-2.6143923,2.3952055,0.017724033,9.7778844e-05,0.10000001,0.0009780106,None,-0.4166666219631831,-0.4166666219631831,1.0
240000,0.444109,0.17760514,2.2220395,0.022967765,9.76886e-05,0.1,0.0009771172,None,None,None,1.0
250000,0.4612666,-0.7652526,0.25939497,0.021416197,9.756571e-05,0.1,0.0009759006,999.0,-0.368421008712367,-0.368421008712367,1.0
260000,0.44352013,-3.355201,1.313306,0.009472787,9.748026e-05,0.1,0.00097505475,None,-0.7777777777777778,-0.7777777777777778,1.0
270000,0.45284593,-2.6839588,1.5264388,0.015681576,9.73574e-05,0.1,0.00097383815,None,None,None,1.0
280000,0.5302895,-2.448755,0.7220135,0.018658515,9.7265234e-05,0.1,0.00097292586,999.0,8.940696716308594e-08,8.940696716308594e-08,1.0
290000,0.5283639,-1.5880047,1.5658542,0.0154454,9.714906e-05,0.10000001,0.0009717757,None,None,None,1.0
300000,0.5262076,-1.4167277,0.48788512,0.013074365,9.705691e-05,0.1,0.00097086356,None,None,None,1.0
310000,0.5393122,-2.3481286,0.54592854,0.025720757,9.693882e-05,0.10000001,0.0009696947,999.0,0.6250004582107067,0.6250004582107067,1.0
320000,0.5132769,-0.2983911,1.4474484,0.015606907,9.684859e-05,0.1,0.0009688011,None,None,None,1.0
330000,0.5158106,0.7243544,0.3911484,0.01532088,9.6725715e-05,0.1,0.00096758467,999.0,1.000000387430191,1.000000387430191,1.0
340000,0.4328152,2.2573538,1.4818727,0.015086375,9.664028e-05,0.1,0.00096673885,999.0,0.86538494263704,0.86538494263704,1.0
350000,0.40066236,2.3411705,4.6995335,0.013603765,9.651739e-05,0.1,0.0009655223,None,None,None,1.0
360000,0.39521408,3.9552732,2.4411175,0.019497052,9.642523e-05,0.1,0.00096460985,999.0,-0.34999958276748655,-0.34999958276748655,1.0
370000,0.3276838,-0.7872052,2.1659744,0.01618288,9.6309086e-05,0.10000001,0.00096345984,None,1.9444447225994534,1.9444447225994534,1.0
380000,0.30733877,-3.796292,0.96727973,0.0138020525,9.6216914e-05,0.1,0.00096254767,None,None,None,1.0
390000,0.33248535,-2.631152,None,None,None,None,None,999.0,6.117318805895354e-08,6.117318805895354e-08,1.0
