Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
20000,1.3619857,-0.011723619,0.017501645,0.01533505,0.0002990844,0.1996948,0.0009969785,998.05,-0.49904994666576385,-0.49904994666576385,1.0
30000,1.3616086,-0.03819219,0.022803003,0.019610459,0.00029849398,0.19949798,0.00099503,None,None,None,1.0
40000,1.3704214,-0.050480995,0.017945688,0.01850405,0.0002978853,0.1992951,0.0009930215,999.0,-0.4999998867511749,-0.4999998867511749,1.0
50000,1.3792253,-0.046674244,0.021740897,0.021399103,0.00029729397,0.19909799,0.0009910701,None,None,None,1.0
60000,1.3437291,-0.075776055,0.000956036,0.01813508,0.0002966853,0.19889511,0.0009890615,999.0,-0.7499999932944774,-0.7499999932944774,1.0
70000,1.2672993,-0.053189866,0.067838095,0.023679608,0.00029609396,0.19869798,0.0009871101,None,None,None,1.0
80000,1.0909983,-0.1280395,0.14357653,0.01623116,0.0002954853,0.1984951,0.0009851016,999.0,2.7500008169561623,2.7500008169561623,1.0
90000,0.9269885,0.02091499,0.24187219,0.02320893,0.00029489395,0.19829798,0.0009831501,None,None,None,1.0
100000,0.7894125,-0.03769728,0.30779976,0.015159866,0.00029428533,0.1980951,0.0009811416,999.0,10.500002385303379,10.500002385303379,1.0
110000,0.75862354,0.4091612,0.47635165,0.014188926,0.00029369394,0.19789799,0.0009791901,None,None,None,1.0
120000,0.6874894,0.68185824,0.25051397,0.02197856,0.00029308532,0.1976951,0.0009771816,999.0,14.000002925097942,14.000002925097942,1.0
130000,0.51357985,1.0183159,0.5648678,0.019772282,0.00029249396,0.19749801,0.00097523007,None,None,None,1.0
140000,0.3848099,0.93975997,0.29672202,0.01431607,0.0002918853,0.19729511,0.00097322155,999.0,15.750003189966083,15.750003189966083,1.0
150000,0.32156208,1.3810718,0.5944018,0.016818529,0.00029129398,0.19709797,0.0009712701,None,None,None,1.0
160000,0.30738372,1.0735196,0.27289066,0.020614224,0.0002906853,0.1968951,0.0009692616,999.0,17.000003390386702,17.000003390386702,1.0
170000,0.30482474,1.6153817,0.7057263,0.016368575,0.00029009397,0.196698,0.0009673101,None,None,None,1.0
180000,0.2538921,1.1986995,0.2527386,0.016869135,0.0002894853,0.1964951,0.0009653016,999.0,20.000004141405224,20.000004141405224,1.0
190000,0.19471748,1.6458977,0.7238032,0.022954231,0.00028889396,0.19629796,0.0009633501,None,None,None,1.0
200000,0.16027784,1.2084879,0.28681782,0.02182678,0.0002882853,0.1960951,0.0009613416,999.0,19.00000407844782,19.00000407844782,1.0
210000,0.14594471,1.8598248,0.8422976,0.021549137,0.00028769395,0.19589798,0.0009593901,None,None,None,1.0
220000,0.14687322,1.2803342,0.24395986,0.027705964,0.00028715638,0.1957188,0.000957616,996.95,21.75207407809794,21.75207407809794,1.0
230000,0.15187466,1.7333902,0.6082045,0.019922007,0.0002865713,0.19552374,0.00095568533,None,None,None,1.0
