Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
20000,0.8031364,10.5746,33.206978,0.08421454,9.989247e-05,0.1,9.990323e-05,998.0357142857143,-1.2718181014060974,-1.2718181014060974,1.0
30000,0.83509904,8.383662,5.772321,0.045072153,9.975922e-05,0.1,9.9783305e-05,None,-0.8225293895777535,-0.8225293895777535,1.0
40000,0.8412737,7.4916916,4.6037126,0.023395339,9.9617864e-05,0.1,9.965608e-05,None,None,None,1.0
50000,0.85749245,6.759968,None,None,None,None,None,999.0,-0.2666666150093079,-0.2666666150093079,1.0
60000,0.92614967,6.1764474,2.647435,0.013288085,9.9479315e-05,0.1,9.9531375e-05,None,0.03846162328353295,0.03846162328353295,1.0
70000,0.9192109,4.837737,2.2655475,0.01622277,9.933787e-05,0.1,9.94041e-05,None,None,None,1.0
80000,0.89580435,4.9596496,None,None,None,None,None,999.0,0.36842110282496404,0.36842110282496404,1.0
90000,0.7598488,5.034593,1.418127,0.017372644,9.919932e-05,0.1,9.927937e-05,None,0.7777778572506375,0.7777778572506375,1.0
100000,0.8120529,5.0983124,1.3397464,0.013038449,9.905788e-05,0.1,9.915209e-05,999.0,-1.1666666666666667,-1.1666666666666667,1.0
110000,0.89675653,4.2762585,0.9865511,0.027922628,9.89193e-05,0.1,9.902739e-05,999.0,-0.9499998897314071,-0.9499998897314071,1.0
120000,0.8430062,2.9082217,None,None,None,None,None,None,-1.0999998986721038,-1.0999998986721038,1.0
130000,0.8637833,1.9845606,1.0562804,0.016831437,9.8777855e-05,0.1,9.890008e-05,999.0,1.2772423880440848e-07,1.2772423880440848e-07,1.0
140000,0.9152215,2.2663727,0.7505427,0.007479781,9.8639306e-05,0.1,9.8775374e-05,999.0,1.0000003150531225,1.0000003150531225,1.0
150000,0.91859794,1.8623834,None,None,None,None,None,None,None,None,1.0
160000,0.8831553,1.1324103,0.48477975,0.014454708,9.849786e-05,0.1,9.8648095e-05,999.0,-0.454545411196622,-0.454545411196622,1.0
170000,0.7736886,1.2258857,0.34154847,0.018267706,9.835931e-05,0.1,9.852337e-05,None,-0.11764693961423986,-0.11764693961423986,1.0
180000,0.76642406,0.5594968,0.39664888,0.017685106,9.821787e-05,0.1,9.8396085e-05,None,None,None,1.0
190000,0.7862365,0.7868457,None,None,None,None,None,999.0,-0.19999993244806927,-0.19999993244806927,1.0
200000,0.77130044,0.35720772,0.23658091,0.014021116,9.807932e-05,0.1,9.827139e-05,None,-0.3076922572576083,-0.3076922572576083,1.0
210000,0.78714424,0.95140153,0.29924965,0.010696263,9.7937875e-05,0.1,9.8144075e-05,None,None,None,1.0
220000,0.8120759,0.98966277,None,None,None,None,None,999.0,-0.2631578272894809,-0.2631578272894809,1.0
230000,0.7811039,0.2059251,0.16543041,0.016883565,9.779932e-05,0.1,9.801938e-05,None,-0.22222213281525505,-0.22222213281525505,1.0
240000,0.7646695,-0.3734608,0.28170332,0.009540304,9.765788e-05,0.1,9.7892094e-05,999.0,-0.3333333432674408,-0.3333333432674408,1.0
250000,0.7908023,0.064915024,0.14803436,0.011999716,9.751931e-05,0.1,9.776737e-05,999.0,-0.5000000223517418,-0.5000000223517418,1.0
260000,0.8050831,0.94184816,None,None,None,None,None,None,-0.6000000298023224,-0.6000000298023224,1.0
270000,0.75613296,1.2893406,0.24467634,0.014714445,9.737787e-05,0.1,9.764009e-05,999.0,-1.0000000596046448,-1.0000000596046448,1.0
280000,0.7612424,1.16198,0.2211198,0.019336501,9.723931e-05,0.1,9.751539e-05,999.0,-1.0000000596046448,-1.0000000596046448,1.0
290000,0.7834037,1.8051782,None,None,None,None,None,None,None,None,1.0
300000,0.7517875,1.7702688,0.4105018,0.01190542,9.7097865e-05,0.1,9.7388074e-05,999.0,0.6363639018752358,0.6363639018752358,1.0
310000,0.7055895,1.3573749,0.38250744,0.015664164,9.69593e-05,0.1,9.726338e-05,None,-0.20588225476882038,-0.20588225476882038,1.0
320000,0.71311706,0.9613692,0.33173567,0.011868584,9.681787e-05,0.1,9.713609e-05,None,None,None,1.0
330000,0.7023795,0.54501384,None,None,None,None,None,999.0,-0.7333333452542623,-0.7333333452542623,1.0
340000,0.8102758,1.122123,0.112687565,0.020044433,9.6679316e-05,0.1,9.701137e-05,None,-0.7692307875706599,-0.7692307875706599,1.0
350000,0.820439,0.4967433,0.1463558,0.017870937,9.653787e-05,0.1,9.688409e-05,None,None,None,1.0
360000,0.82765514,0.64792824,None,None,None,None,None,999.0,-0.7894736685250935,-0.7894736685250935,1.0
370000,0.72583944,-0.51958907,0.13022675,0.0096121365,9.6399315e-05,0.1,9.675939e-05,None,-0.66666665342119,-0.66666665342119,1.0
380000,0.7367805,-0.8337778,0.27743527,0.02098877,9.625787e-05,0.1,9.663207e-05,999.0,-0.6666665176550547,-0.6666665176550547,1.0
