Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,9.148429,-4.9708815,1.0488521,0.027595498,0.00029965068,0.19988355,1e-05,998.625,-0.3746249480172992,-0.3746249480172992,1.0
20000,9.057567,-4.8074603,0.5606628,0.019544892,0.00029905266,0.19968422,1e-05,999.0,0.08333346309761207,0.08333346309761207,1.0
30000,9.093653,-4.0383735,0.5295124,0.021832785,0.00029845265,0.19948423,1e-05,999.0,1.6205012798309326e-07,1.6205012798309326e-07,1.0
40000,9.044062,-3.3914366,0.4128695,0.019071024,0.00029785268,0.19928423,1e-05,999.0,0.25000017260511714,0.25000017260511714,1.0
50000,9.0371895,-4.0508094,0.41332158,0.015852999,0.0002972527,0.19908422,1e-05,999.0,-0.6249999832361937,-0.6249999832361937,1.0
60000,8.8592205,-2.7340398,0.23241171,0.016252631,0.0002966527,0.19888422,1e-05,999.0,0.5000001887480418,0.5000001887480418,1.0
70000,8.934696,-3.8740566,0.3980109,0.028232694,0.0002960527,0.19868422,1e-05,999.0,0.12500017043203115,0.12500017043203115,1.0
80000,8.840311,-2.106284,0.22470212,0.01787309,0.0002954527,0.19848421,1e-05,999.0,-0.08333321412404378,-0.08333321412404378,1.0
90000,8.900523,-1.5607511,0.17147768,0.018916424,0.0002948527,0.19828422,1e-05,999.0,0.25000015180557966,0.25000015180557966,1.0
100000,8.821861,-1.792926,0.16978624,0.017420925,0.00029425268,0.19808422,1e-05,999.0,-0.4166666430731614,-0.4166666430731614,1.0
110000,8.769954,-0.8105456,0.11835015,0.015171291,0.0002936527,0.19788422,1e-05,999.0,-0.2499999227002263,-0.2499999227002263,1.0
120000,8.791209,0.19005919,0.14829579,0.020231243,0.00029305267,0.19768421,1e-05,999.0,-0.4999999503294627,-0.4999999503294627,1.0
130000,8.764507,0.06792191,0.11151061,0.014587063,0.0002924527,0.19748423,1e-05,999.0,-0.12499984912574291,-0.12499984912574291,1.0
140000,8.597544,-0.61649275,0.08953308,0.020741496,0.00029185266,0.19728422,1e-05,999.0,-0.08333323771754901,-0.08333323771754901,1.0
150000,8.609065,0.8665706,0.12590662,0.021480601,0.00029125268,0.19708422,1e-05,999.0,0.5000001098960638,0.5000001098960638,1.0
160000,8.724947,-0.07164677,0.0599877,0.017979203,0.00029065265,0.19688423,1e-05,999.0,-0.1666665729135275,-0.1666665729135275,1.0
170000,8.523729,-0.033582218,0.104861654,0.01930578,0.00029005267,0.19668423,1e-05,999.0,0.3750001899898052,0.3750001899898052,1.0
180000,8.2343645,-0.28933206,0.0888378,0.021323547,0.00028945264,0.19648422,1e-05,999.0,-0.2499999087303877,-0.2499999087303877,1.0
190000,8.313668,-0.03757743,0.05908161,0.018015753,0.00028885267,0.19628422,1e-05,999.0,9.033828973770142e-08,9.033828973770142e-08,1.0
200000,7.8925896,-0.49326834,0.06295427,0.014992201,0.00028825266,0.19608422,1e-05,999.0,-0.16666657229264578,-0.16666657229264578,1.0
210000,8.006662,-1.2469715,0.14686108,0.015516355,0.0002876527,0.19588423,1e-05,999.0,-0.1249998938292265,-0.1249998938292265,1.0
220000,8.165638,0.4413772,0.13458563,0.018292388,0.00028705268,0.19568422,1e-05,999.0,-0.08333325448135535,-0.08333325448135535,1.0
230000,8.153947,0.22687973,0.07548121,0.016344517,0.0002864527,0.19548424,1e-05,999.0,9.499490261077881e-08,9.499490261077881e-08,1.0
240000,7.714317,0.57854164,0.17465883,0.021776188,0.0002858527,0.19528422,1e-05,999.0,0.5833335394660631,0.5833335394660631,1.0
250000,7.9288993,0.016476762,0.08869555,0.015928805,0.0002852527,0.19508421,1e-05,999.0,0.8750002859160304,0.8750002859160304,1.0
260000,7.8282404,0.17969793,0.12022294,0.020628594,0.0002846527,0.19488423,1e-05,999.0,0.25000015025337535,0.25000015025337535,1.0
270000,8.375273,-1.0440122,0.18186207,0.02493374,0.0002840527,0.19468422,1e-05,999.0,0.25000019650906324,0.25000019650906324,1.0
280000,8.333447,0.7346487,0.09307288,0.014958613,0.00028345268,0.19448423,1e-05,999.0,-0.08333323088785012,-0.08333323088785012,1.0
290000,8.265288,-0.28364465,0.082564175,0.023625296,0.00028285268,0.19428422,1e-05,999.0,-0.12499992921948433,-0.12499992921948433,1.0
300000,7.7859983,-1.2413516,0.143451,0.026900535,0.00028225267,0.19408423,1e-05,999.0,0.08333345005909602,0.08333345005909602,1.0
