Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
20000,1.3827337,-0.29777697,0.084452406,0.010064396,9.989247e-05,0.1,9.990323e-05,998.0357142857143,1.000909301367673,1.000909301367673,1.0
30000,1.3845246,-0.44488358,0.04037234,0.021630876,9.975922e-05,0.1,9.9783305e-05,None,1.2068826591267305,1.2068826591267305,1.0
40000,1.3843915,0.052829623,0.039418716,0.013347265,9.9617864e-05,0.1,9.965608e-05,None,None,None,1.0
50000,1.3838776,-0.049184784,None,None,None,None,None,999.0,1.066667103767395,1.066667103767395,1.0
60000,1.3829422,0.13395081,0.030749597,0.020919798,9.9479315e-05,0.1,9.9531375e-05,None,0.11538539482997014,0.11538539482997014,1.0
70000,1.3831395,0.22201845,0.024565324,0.015167385,9.933787e-05,0.1,9.94041e-05,None,None,None,1.0
80000,1.3829086,0.20418854,None,None,None,None,None,999.0,0.5526318910874819,0.5526318910874819,1.0
90000,1.3804053,0.16569543,0.03773858,0.010428441,9.919932e-05,0.1,9.927937e-05,None,1.5555558933152094,1.5555558933152094,1.0
100000,1.3811543,-0.027385354,0.022800075,0.012763229,9.905788e-05,0.1,9.915209e-05,999.0,1.5000006556510925,1.5000006556510925,1.0
110000,1.38141,0.09133837,0.025501935,0.01898489,9.89193e-05,0.1,9.902739e-05,999.0,0.6500002816319466,0.6500002816319466,1.0
120000,1.3810672,0.12229171,None,None,None,None,None,None,5.662441253662109e-07,5.662441253662109e-07,1.0
130000,1.3792479,0.16028634,0.053339943,0.021683604,9.8777855e-05,0.1,9.890008e-05,999.0,4.000000834465027,4.000000834465027,1.0
140000,1.3767179,0.016583612,0.024641603,0.015471133,9.8639306e-05,0.1,9.8775374e-05,999.0,1.0000005066394806,1.0000005066394806,1.0
150000,1.3769118,-0.21401508,None,None,None,None,None,None,None,None,1.0
160000,1.3792179,-0.2789827,0.044570908,0.010731897,9.849786e-05,0.1,9.8648095e-05,999.0,2.7727279879830102,2.7727279879830102,1.0
170000,1.3833889,-0.3678314,0.04215255,0.019925987,9.835931e-05,0.1,9.852337e-05,None,1.294118227327571,1.294118227327571,1.0
180000,1.3824404,0.105242714,0.036057565,0.016439253,9.821787e-05,0.1,9.8396085e-05,None,None,None,1.0
190000,1.3803748,0.27771324,None,None,None,None,None,999.0,2.3666671057542166,2.3666671057542166,1.0
200000,1.3812679,0.20745897,0.057281505,0.014096946,9.807932e-05,0.1,9.827139e-05,None,1.5769232603219838,1.5769232603219838,1.0
210000,1.3807759,0.22135916,0.01792899,0.015780227,9.7937875e-05,0.1,9.8144075e-05,None,None,None,1.0
220000,1.3803407,0.31211162,None,None,None,None,None,999.0,0.36842123301405655,0.36842123301405655,1.0
230000,1.3799518,0.061975338,0.017319128,0.015897289,9.779932e-05,0.1,9.801938e-05,None,0.7777781155374315,0.7777781155374315,1.0
240000,1.3743559,0.26570413,0.019602599,0.01468436,9.765788e-05,0.1,9.7892094e-05,999.0,0.5000005066394806,0.5000005066394806,1.0
250000,1.3800925,0.15998437,0.016837234,0.016965507,9.751931e-05,0.1,9.776737e-05,999.0,-0.07499945014715195,-0.07499945014715195,1.0
260000,1.379277,0.16017476,None,None,None,None,None,None,5.21540641784668e-07,5.21540641784668e-07,1.0
270000,1.3799486,0.07259749,0.018936291,0.016426425,9.737787e-05,0.1,9.764009e-05,999.0,1.500000923871994,1.500000923871994,1.0
280000,1.3791686,0.07963909,0.026078897,0.020328362,9.723931e-05,0.1,9.751539e-05,999.0,0.16666695475578308,0.16666695475578308,1.0
290000,1.3805286,0.05788815,None,None,None,None,None,None,None,None,1.0
300000,1.3815672,0.3078354,0.03537522,0.02828957,9.7097865e-05,0.1,9.7388074e-05,999.0,2.636364449154247,2.636364449154247,1.0
310000,1.3821555,0.38505945,0.023887286,0.019778332,9.69593e-05,0.1,9.726338e-05,None,0.35294150955536785,0.35294150955536785,1.0
320000,1.3829678,0.38611507,0.016112953,0.019915601,9.681787e-05,0.1,9.713609e-05,None,None,None,1.0
330000,1.3833349,0.2560297,None,None,None,None,None,999.0,1.1333337724208832,1.1333337724208832,1.0
340000,1.3816288,0.3515412,0.028150944,0.017660355,9.6679316e-05,0.1,9.701137e-05,None,1.9230773792817042,1.9230773792817042,1.0
350000,1.3805164,0.56725746,0.056769077,0.018835617,9.653787e-05,0.1,9.688409e-05,None,None,None,1.0
360000,1.3783228,0.6261231,None,None,None,None,None,999.0,1.3947374569742303,1.3947374569742303,1.0
370000,1.3770951,0.29637828,0.031502485,0.020225046,9.6399315e-05,0.1,9.675939e-05,None,0.944444908036126,0.944444908036126,1.0
380000,1.374065,0.06529361,0.033636782,0.018270494,9.625787e-05,0.1,9.663207e-05,999.0,0.500000536441803,0.500000536441803,1.0
390000,1.37786,-0.031776894,0.028530298,0.025774391,9.611931e-05,0.1,9.650738e-05,999.0,1.150000475347042,1.150000475347042,1.0
400000,1.3739527,0.034708656,None,None,None,None,None,None,2.9802322387695312e-08,2.9802322387695312e-08,1.0
410000,1.3712897,0.2222399,0.040334325,0.020370457,9.597788e-05,0.1,9.638009e-05,999.0,-0.4999997615814209,-0.4999997615814209,1.0
420000,1.374106,0.20605671,0.029146284,0.018482506,9.5839314e-05,0.1,9.625537e-05,999.0,3.0000007450580597,3.0000007450580597,1.0
430000,1.3721931,-0.17735064,None,None,None,None,None,None,None,None,1.0
440000,1.3617326,0.023440555,0.04366808,0.014425353,9.569787e-05,0.1,9.612809e-05,999.0,0.9090911773118105,0.9090911773118105,1.0
450000,1.3695154,0.04138398,0.041434597,0.02274827,9.5559306e-05,0.1,9.600339e-05,None,1.8823534548282623,1.8823534548282623,1.0
