Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
20000,1.3707031,0.11799429,0.008757697,0.01683889,0.0002990844,0.1996948,0.0009969785,998.05,-0.24904994145035744,-0.24904994145035744,1.0
30000,1.3548342,0.070439495,0.008085572,0.01296971,0.00029849398,0.19949798,0.00099503,None,None,None,1.0
40000,1.3594693,0.057693772,0.008147609,0.025264272,0.0002978853,0.1992951,0.0009930215,999.0,-0.24999989941716194,-0.24999989941716194,1.0
50000,1.3263793,-0.0043616295,0.011749734,0.013941542,0.00029729397,0.19909799,0.0009910701,None,None,None,1.0
60000,1.2668428,-0.045474775,0.008430983,0.018667465,0.0002966853,0.19889511,0.0009890615,999.0,1.0803341865539551e-07,1.0803341865539551e-07,1.0
70000,1.265303,0.102423444,0.027587965,0.019301593,0.00029609396,0.19869798,0.0009871101,None,None,None,1.0
80000,1.2181354,0.07811085,0.023566648,0.022878733,0.0002954853,0.1984951,0.0009851016,999.0,1.7500004656612873,1.7500004656612873,1.0
90000,1.121093,0.1791829,0.018549455,0.019500593,0.00029489395,0.19829798,0.0009831501,None,None,None,1.0
100000,1.0750943,0.11666889,0.008548846,0.023022456,0.00029428533,0.1980951,0.0009811416,999.0,0.25000021047890186,0.25000021047890186,1.0
110000,1.1663582,0.13719904,0.024312092,0.024959488,0.00029369394,0.19789799,0.0009791901,None,None,None,1.0
120000,1.0557667,0.06380199,0.007988503,0.019277088,0.00029308532,0.1976951,0.0009771816,999.0,0.7500001769512892,0.7500001769512892,1.0
130000,0.75070363,0.07066984,0.016119264,0.018857839,0.00029249396,0.19749801,0.00097523007,None,None,None,1.0
140000,0.69359183,0.0671887,0.01674592,0.020567928,0.0002918853,0.19729511,0.00097322155,999.0,0.7500002458691597,0.7500002458691597,1.0
150000,0.7933038,0.11947413,0.025889799,0.017775394,0.00029129398,0.19709797,0.0009712701,None,None,None,1.0
160000,0.7856697,0.12193852,0.023530727,0.01945943,0.0002906853,0.1968951,0.0009692616,999.0,2.250000514090061,2.250000514090061,1.0
170000,0.8042351,0.18902715,0.03202415,0.015802972,0.00029009397,0.196698,0.0009673101,None,None,None,1.0
180000,0.65833855,0.18166094,0.016123815,0.018615572,0.0002894853,0.1964951,0.0009653016,999.0,1.7500004302710295,1.7500004302710295,1.0
190000,0.48074862,0.28603005,0.051770717,0.012461604,0.00028889396,0.19629796,0.0009633501,None,None,None,1.0
200000,0.51092416,0.19165199,0.012150611,0.015849305,0.0002882853,0.1960951,0.0009613416,999.0,2.750000536441803,2.750000536441803,1.0
210000,0.739322,0.13426732,0.022940585,0.015118926,0.00028769395,0.19589798,0.0009593901,None,None,None,1.0
220000,0.6675758,0.12206643,0.022847816,0.016594898,0.00028708534,0.19569512,0.0009573816,999.0,1.7500004190951586,1.7500004190951586,1.0
230000,0.85485643,0.2762129,0.04056408,0.015251514,0.00028649395,0.19549799,0.0009554301,None,None,None,1.0
240000,0.8445868,0.3331358,0.031174421,0.019914769,0.00028588533,0.19529511,0.00095342164,999.0,3.7500006202608347,3.7500006202608347,1.0
250000,0.81524247,0.3452178,0.053492773,0.015297574,0.00028529394,0.19509798,0.0009514701,None,None,None,1.0
260000,0.6509821,0.40765116,0.04255115,0.015390078,0.00028468535,0.1948951,0.0009494616,999.0,4.500000705942512,4.500000705942512,1.0
270000,0.4971955,0.37390703,0.026326055,0.017951012,0.00028409393,0.19469798,0.0009475101,None,None,None,1.0
280000,0.49440575,0.20024785,0.010163329,0.02016528,0.00028348534,0.1944951,0.00094550167,999.0,1.0000002458691597,1.0000002458691597,1.0
290000,0.65947735,0.20589752,0.06191456,0.02700263,0.00028289398,0.19429798,0.00094355014,None,None,None,1.0
300000,0.55337864,0.2107859,0.031010648,0.021296784,0.00028228533,0.1940951,0.0009415416,999.0,3.5000003799796104,3.5000003799796104,1.0
310000,0.34925455,0.23576523,0.029228687,0.022611657,0.00028169397,0.193898,0.0009395901,None,None,None,1.0
320000,0.36633468,0.17135845,0.030648356,0.02055954,0.00028108532,0.19369511,0.00093758164,999.0,1.7500004954636097,1.7500004954636097,1.0
330000,0.39601666,0.35436806,0.10686692,0.018338948,0.00028049396,0.19349797,0.0009356301,None,None,None,1.0
340000,0.3560776,0.40945673,0.059497166,0.017596258,0.0002798853,0.19329509,0.00093362154,999.0,6.250000918284059,6.250000918284059,1.0
350000,0.46160412,0.6614852,0.09869126,0.01771482,0.00027929398,0.193098,0.00093167013,None,None,None,1.0
360000,0.37986112,0.66917765,0.045405336,0.01861763,0.0002786853,0.1928951,0.00092966156,999.0,6.000000949949026,6.000000949949026,1.0
370000,0.20475157,0.39319563,0.07604892,0.019325433,0.00027809397,0.19269796,0.00092771015,None,None,None,1.0
380000,0.21444032,0.045767143,0.018133814,0.017651292,0.0002774853,0.19249511,0.0009257016,999.0,3.2500008642673492,3.2500008642673492,1.0
390000,0.2726185,0.32460752,0.12834449,0.014414846,0.00027689396,0.192298,0.00092375017,None,None,None,1.0
400000,0.25469357,0.1795402,0.022456076,0.017066043,0.00027628534,0.19209512,0.0009217416,999.0,5.000000944361091,5.000000944361091,1.0
410000,0.1540904,0.60393333,0.13298085,0.021895975,0.00027569395,0.19189799,0.00091979007,None,None,None,1.0
420000,0.18456994,0.23894228,0.014029291,0.019462096,0.00027508533,0.19169511,0.0009177816,999.0,4.0000007674098015,4.0000007674098015,1.0
430000,0.2883108,0.6838147,0.13931881,0.017545631,0.00027449397,0.19149798,0.0009158301,None,None,None,1.0
440000,0.20044248,0.61751676,0.03892353,0.019916046,0.00027388532,0.1912951,0.0009138216,999.0,8.500001458451152,8.500001458451152,1.0
450000,0.14483151,0.6354422,0.10232624,0.022165155,0.00027329396,0.19109797,0.0009118701,None,None,None,1.0
460000,0.097170524,0.45667133,0.025014073,0.017212216,0.0002726853,0.1908951,0.00090986164,999.0,3.7500006537884474,3.7500006537884474,1.0
470000,0.07369614,0.5371568,0.09642749,0.016471652,0.00027209395,0.19069798,0.0009079101,None,None,None,1.0
480000,0.07998354,0.25680813,0.0048643257,0.016878128,0.0002714853,0.1904951,0.00090590154,999.0,3.7500005960464478,3.7500005960464478,1.0
490000,0.10021952,0.5901736,0.11795405,0.023725763,0.00027089397,0.190298,0.0009039501,None,None,None,1.0
500000,0.15285392,0.27309245,0.013948357,0.015214726,0.0002702853,0.19009511,0.00090194156,999.0,5.500000735744834,5.500000735744834,1.0
510000,0.16432112,0.54397297,0.09916959,0.018337483,0.00026969396,0.18989797,0.0008999901,None,None,None,1.0
520000,0.20633435,0.3434272,0.026953867,0.017543199,0.00026908529,0.18969509,0.0008979816,999.0,6.000001171603799,6.000001171603799,1.0
530000,0.3666622,0.9870906,0.15744294,0.02616023,0.00026849398,0.18949799,0.0008960301,None,None,None,1.0
540000,0.31880537,0.90862453,0.052510343,0.020244913,0.00026788533,0.1892951,0.0008940216,999.0,10.750001415610313,10.750001415610313,1.0
550000,0.29956985,1.0229722,0.12058387,0.017160336,0.00026729397,0.18909799,0.0008920701,None,None,None,1.0
560000,0.22320962,0.8347821,0.04144904,0.016096191,0.00026668533,0.1888951,0.0008900616,999.0,7.750001026317477,7.750001026317477,1.0
570000,0.319566,0.8769786,0.14133771,0.01800367,0.00026609396,0.188698,0.00088811014,None,None,None,1.0
580000,0.2432063,0.6459965,0.053778134,0.020488065,0.00026548535,0.18849511,0.0008861016,999.0,10.000001680105925,10.000001680105925,1.0
590000,0.13654512,0.80086285,0.11869779,0.021061515,0.00026489396,0.18829799,0.0008841501,None,None,None,1.0
600000,0.12190921,0.23393705,0.059840582,0.023834778,0.00026428534,0.18809511,0.0008821416,999.0,4.500000528991222,4.500000528991222,1.0
610000,0.14243641,0.92560214,0.12034187,0.01871171,0.00026369395,0.18789798,0.0008801901,None,None,None,1.0
