Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
20000,1.3553996,0.053264793,0.033146735,0.024905246,0.0002990844,0.1996948,0.0009969785,998.05,0.0009501233696937561,0.0009501233696937561,1.0
30000,1.3487198,-0.020904494,0.0026476278,0.022398805,0.00029849398,0.19949798,0.00099503,None,None,None,1.0
40000,1.282843,0.024596276,0.111909136,0.015944367,0.0002978853,0.1992951,0.0009930215,999.0,0.7500002816319465,0.7500002816319465,1.0
50000,1.1105424,0.13242112,0.10109229,0.024474552,0.00029729397,0.19909799,0.0009910701,None,None,None,1.0
60000,0.99582434,0.13651408,0.19284001,0.01870065,0.0002966853,0.19889511,0.0009890615,999.0,3.750001003220677,3.750001003220677,1.0
70000,0.94484496,0.25758266,0.375999,0.015287644,0.00029609396,0.19869798,0.0009871101,None,None,None,1.0
80000,0.96027416,0.27566984,0.20046404,0.018758418,0.0002954853,0.1984951,0.0009851016,999.0,9.500002155452966,9.500002155452966,1.0
90000,0.86837286,0.6509087,0.63982666,0.020659326,0.00029489395,0.19829798,0.0009831501,None,None,None,1.0
100000,0.76162505,0.66546875,0.2464639,0.019228172,0.00029428533,0.1980951,0.0009811416,999.0,13.250002053007483,13.250002053007483,1.0
110000,0.7438162,1.0789502,0.6915471,0.02291187,0.00029369394,0.19789799,0.0009791901,None,None,None,1.0
120000,0.7552818,0.7401969,0.1774164,0.018803773,0.00029308532,0.1976951,0.0009771816,999.0,13.500002967193723,13.500002967193723,1.0
130000,0.73655355,1.1622652,0.7164986,0.011056482,0.00029249396,0.19749801,0.00097523007,None,None,None,1.0
140000,0.7083847,0.8674648,0.308729,0.020222602,0.0002918853,0.19729511,0.00097322155,999.0,18.500004100054504,18.500004100054504,1.0
150000,0.70486534,1.0283467,0.6243139,0.017359002,0.00029129398,0.19709797,0.0009712701,None,None,None,1.0
160000,0.66017336,0.9097577,0.32654235,0.020404441,0.0002906853,0.1968951,0.0009692616,999.0,12.500002608448266,12.500002608448266,1.0
170000,0.64624155,1.440541,0.98964244,0.017403351,0.00029009397,0.196698,0.0009673101,None,None,None,1.0
180000,0.65835047,0.66238266,0.13173576,0.01638978,0.0002894853,0.1964951,0.0009653016,999.0,16.500003349781036,16.500003349781036,1.0
190000,0.6646432,1.1304404,0.76381844,0.01505953,0.00028889396,0.19629796,0.0009633501,None,None,None,1.0
200000,0.66302186,0.8455525,0.21311674,0.02127404,0.0002882853,0.1960951,0.0009613416,999.0,15.500003530830146,15.500003530830146,1.0
210000,0.6784862,1.4744884,0.7952333,0.020838609,0.00028769395,0.19589798,0.0009593901,None,None,None,1.0
220000,0.7098009,0.9288265,0.17183033,0.014462183,0.00028708534,0.19569512,0.0009573816,999.0,15.250002643093467,15.250002643093467,1.0
230000,0.62525004,1.6696261,0.9585733,0.015187808,0.00028649395,0.19549799,0.0009554301,None,None,None,1.0
240000,0.6076025,1.009606,0.2103605,0.015940884,0.00028588533,0.19529511,0.00095342164,999.0,16.50000306516886,16.50000306516886,1.0
250000,0.6034298,1.6070184,0.7733186,0.020319728,0.00028529394,0.19509798,0.0009514701,None,None,None,1.0
260000,0.63894254,1.0358378,0.2198694,0.02192514,0.00028468535,0.1948951,0.0009494616,999.0,15.50000360198319,15.50000360198319,1.0
270000,0.6618898,1.4764187,1.0930991,0.015745357,0.00028409393,0.19469798,0.0009475101,None,None,None,1.0
280000,0.5947759,0.69522905,0.17269881,0.018565897,0.00028348534,0.1944951,0.00094550167,999.0,17.50000341720879,17.50000341720879,1.0
290000,0.515257,1.3910677,0.79046994,0.022490865,0.00028289398,0.19429798,0.00094355014,None,None,None,1.0
300000,0.5242848,1.0749156,0.3239262,0.024790596,0.00028228533,0.1940951,0.0009415416,999.0,18.75000326707959,18.75000326707959,1.0
310000,0.5521953,1.8224729,0.9034725,0.017086305,0.00028169397,0.193898,0.0009395901,None,None,None,1.0
320000,0.5833459,0.9689222,0.1983549,0.019979334,0.00028108532,0.19369511,0.00093758164,999.0,19.250003373250365,19.250003373250365,1.0
330000,0.54965043,1.5652164,0.9772589,0.019507809,0.00028049396,0.19349797,0.0009356301,None,None,None,1.0
340000,0.5468691,0.66751146,0.13341263,0.017399384,0.0002798853,0.19329509,0.00093362154,999.0,18.000004056468605,18.000004056468605,1.0
350000,0.516559,1.4418721,0.89918876,0.0155592235,0.00027929398,0.193098,0.00093167013,None,None,None,1.0
360000,0.5616252,0.8379016,0.2189512,0.020514278,0.0002786853,0.1928951,0.00092966156,999.0,18.50000348724425,18.50000348724425,1.0
370000,0.5898551,1.4788914,0.8800731,0.023552189,0.00027809397,0.19269796,0.00092771015,None,None,None,1.0
380000,0.5737672,0.67334324,0.108188435,0.016721968,0.0002774853,0.19249511,0.0009257016,999.0,14.500003216788173,14.500003216788173,1.0
390000,0.5978151,1.4266574,1.0851825,0.016308632,0.00027689396,0.192298,0.00092375017,None,None,None,1.0
400000,0.5965215,0.5082442,0.12768903,0.01548442,0.00027628534,0.19209512,0.0009217416,999.0,15.50000289864838,15.50000289864838,1.0
410000,0.5543807,1.089304,0.79697484,0.016088687,0.00027569395,0.19189799,0.00091979007,None,None,None,1.0
420000,0.48291358,0.6855619,0.21099743,0.025147026,0.00027508533,0.19169511,0.0009177816,999.0,15.250003093481064,15.250003093481064,1.0
430000,0.47890568,1.3842399,0.76036906,0.025023429,0.00027449397,0.19149798,0.0009158301,None,None,None,1.0
