Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
20000,1.3720667,0.14875743,0.007149555,0.01798527,0.0002990844,0.1996948,0.0004985045,998.05,-0.49904993958771227,-0.49904993958771227,1.0
30000,1.3605711,0.014324305,0.01357744,0.02081131,0.00029849398,0.19949798,0.00049754005,None,None,None,1.0
40000,1.3509697,0.042526595,0.008705747,0.020998785,0.0002978853,0.1992951,0.00049654604,999.0,5.21540641784668e-08,5.21540641784668e-08,1.0
50000,1.3414885,0.004424449,0.023717038,0.018225862,0.00029729397,0.19909799,0.0004955801,None,None,None,1.0
60000,1.3320065,0.029869054,0.010953212,0.019424634,0.0002966853,0.19889511,0.00049458595,999.0,1.0000003837049007,1.0000003837049007,1.0
70000,1.3331091,0.08663562,0.03527756,0.017900607,0.00029609396,0.19869798,0.0004936201,None,None,None,1.0
80000,1.286693,0.11210329,0.0049288063,0.017525034,0.0002954853,0.1984951,0.000492626,999.0,0.7500003278255463,0.7500003278255463,1.0
90000,1.223931,0.12280315,0.042339843,0.026482277,0.00029489395,0.19829798,0.0004916601,None,None,None,1.0
100000,1.2236329,0.118598215,0.013852572,0.020112198,0.00029428533,0.1980951,0.000490666,999.0,2.250000488013029,2.250000488013029,1.0
110000,1.21732,0.15078361,0.032987516,0.0178023,0.00029369394,0.19789799,0.0004897001,None,None,None,1.0
120000,1.1032971,0.13146292,0.010220386,0.015640022,0.00029308532,0.1976951,0.00048870605,999.0,1.5000003352761269,1.5000003352761269,1.0
130000,1.0865097,0.1462292,0.037523676,0.02610416,0.00029249396,0.19749801,0.00048774012,None,None,None,1.0
140000,0.99963015,0.15725583,0.01647277,0.01776763,0.0002918853,0.19729511,0.00048674596,999.0,2.2500004786998034,2.2500004786998034,1.0
150000,1.036459,0.12350983,0.03663953,0.018112682,0.00029129398,0.19709797,0.0004857801,None,None,None,1.0
160000,1.0686324,0.20721677,0.03165045,0.029777106,0.0002906853,0.1968951,0.00048478594,999.0,3.7500007394701242,3.7500007394701242,1.0
170000,0.9969197,0.27225187,0.037011337,0.01673142,0.00029009397,0.196698,0.0004838201,None,None,None,1.0
180000,0.9302791,0.30047905,0.046046294,0.024337605,0.0002894853,0.1964951,0.00048282597,999.0,3.750000575557351,3.750000575557351,1.0
190000,1.0518713,0.31167048,0.03893879,0.017186267,0.00028889396,0.19629796,0.0004818601,None,None,None,1.0
200000,0.9023804,0.33058253,0.03048051,0.016864656,0.0002882853,0.1960951,0.00048086597,999.0,3.500000663101673,3.500000663101673,1.0
210000,0.79349536,0.41869444,0.08438068,0.01956381,0.00028769395,0.19589798,0.00047990007,None,None,None,1.0
220000,0.72792506,0.64947224,0.048158035,0.01606086,0.00028708534,0.19569512,0.000478906,999.0,7.25000137463212,7.25000137463212,1.0
230000,0.7397859,0.57557744,0.07918614,0.021770751,0.00028649395,0.19549799,0.00047794008,None,None,None,1.0
240000,0.6628079,0.5268015,0.019102719,0.01825845,0.00028588533,0.19529511,0.00047694598,999.0,3.7500007059425116,3.7500007059425116,1.0
250000,0.7834124,0.4588755,0.054706182,0.01787869,0.00028529394,0.19509798,0.0004759801,None,None,None,1.0
260000,0.7594994,0.53369683,0.04822871,0.019608358,0.00028468535,0.1948951,0.000474986,999.0,5.750001061707735,5.750001061707735,1.0
270000,0.593226,0.65266794,0.13437815,0.017446503,0.00028409393,0.19469798,0.0004740201,None,None,None,1.0
280000,0.6071374,0.62474984,0.032916483,0.016669866,0.00028348534,0.1944951,0.000473026,999.0,6.000000586733222,6.000000586733222,1.0
290000,0.6866495,0.67646015,0.12027538,0.017143808,0.00028289398,0.19429798,0.00047206008,None,None,None,1.0
300000,0.6318867,0.6949056,0.04468771,0.017814022,0.00028228533,0.1940951,0.00047106599,999.0,7.750001167878509,7.750001167878509,1.0
310000,0.5834477,0.72108907,0.21897508,0.018034017,0.00028169397,0.193898,0.0004701001,None,None,None,1.0
320000,0.5698126,0.58842057,0.04804801,0.01730926,0.00028108532,0.19369511,0.00046910602,999.0,9.25000100210309,9.25000100210309,1.0
